longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
-122.24,38.15,10.0,6817.0,1188.0,4163.0,1135.0,4.4529,144100.0,0,0,0,1,0
-121.34,38.67,35.0,643.0,117.0,331.0,134.0,3.0417,120700.0,0,1,0,0,0
-121.08,38.89,41.0,3471.0,753.0,1680.0,710.0,2.6701,139000.0,0,1,0,0,0
-118.08,33.96,34.0,1431.0,310.0,1162.0,288.0,4.369,165400.0,1,0,0,0,0
-118.15,33.86,32.0,2630.0,559.0,1069.0,491.0,2.4659,209000.0,1,0,0,0,0
-117.17,32.71,7.0,2493.0,693.0,951.0,641.0,4.2375,205000.0,0,0,0,0,1
-118.08,33.84,25.0,3696.0,953.0,2827.0,860.0,3.3438,153300.0,1,0,0,0,0
-121.8,37.31,15.0,1807.0,378.0,1277.0,341.0,4.5045,164500.0,1,0,0,0,0
-117.96,33.86,35.0,2181.0,371.0,1249.0,358.0,4.2937,183200.0,1,0,0,0,0
-117.78,33.71,16.0,2207.0,291.0,1081.0,308.0,7.3518,331200.0,1,0,0,0,0
-117.18,34.48,8.0,3561.0,691.0,2156.0,659.0,2.7778,86900.0,0,1,0,0,0
-118.26,33.78,21.0,2188.0,706.0,2265.0,652.0,1.9923,164700.0,0,0,0,0,1
-117.21,33.34,10.0,5294.0,817.0,2312.0,810.0,5.4563,325700.0,1,0,0,0,0
-121.94,37.26,21.0,3843.0,716.0,1850.0,705.0,4.6758,264200.0,1,0,0,0,0
-122.39,37.73,52.0,1931.0,329.0,1025.0,293.0,2.9063,192000.0,0,0,0,1,0
-122.02,37.11,36.0,2066.0,401.0,942.0,344.0,5.2417,196400.0,0,0,0,0,1
-118.09,34.07,26.0,794.0,182.0,709.0,170.0,3.175,170800.0,1,0,0,0,0
-122.22,37.86,21.0,7099.0,1106.0,2401.0,1138.0,8.3014,358500.0,0,0,0,1,0
-122.0,37.3,28.0,5096.0,1011.0,2588.0,954.0,5.357,355200.0,1,0,0,0,0
-117.75,34.06,52.0,1171.0,318.0,1126.0,276.0,1.9762,105800.0,0,1,0,0,0
-124.18,40.78,34.0,1592.0,364.0,950.0,317.0,2.1607,67000.0,0,0,0,0,1
-122.49,37.69,35.0,2576.0,443.0,1273.0,433.0,4.7391,272800.0,0,0,0,0,1
-121.99,37.26,17.0,4034.0,611.0,1158.0,560.0,8.2069,442500.0,1,0,0,0,0
-120.45,34.87,4.0,1533.0,221.0,545.0,191.0,7.5696,328700.0,1,0,0,0,0
-118.46,34.0,52.0,888.0,206.0,376.0,194.0,3.875,372000.0,1,0,0,0,0
-118.29,33.98,48.0,1124.0,231.0,783.0,223.0,3.4444,93100.0,1,0,0,0,0
-116.93,32.85,15.0,3273.0,895.0,1872.0,842.0,2.5388,119000.0,1,0,0,0,0
-121.39,38.63,30.0,2930.0,739.0,1661.0,668.0,2.7813,118900.0,0,1,0,0,0
-119.02,35.39,30.0,227.0,75.0,169.0,101.0,1.3527,60000.0,0,1,0,0,0
-121.32,38.13,5.0,3136.0,501.0,1327.0,467.0,5.5942,186900.0,0,1,0,0,0
-122.25,37.84,52.0,3549.0,707.0,1551.0,714.0,3.6912,261100.0,0,0,0,1,0
-121.98,37.36,34.0,1735.0,318.0,1019.0,301.0,4.5625,242700.0,1,0,0,0,0
-122.72,38.31,26.0,1644.0,294.0,801.0,291.0,4.3906,248000.0,1,0,0,0,0
-118.49,34.02,28.0,2545.0,752.0,1548.0,679.0,2.9125,475000.0,1,0,0,0,0
-118.31,34.05,35.0,2007.0,571.0,1513.0,554.0,2.1162,229200.0,1,0,0,0,0
-121.88,37.28,33.0,2951.0,529.0,1288.0,521.0,4.1554,313100.0,1,0,0,0,0
-118.16,33.91,41.0,1806.0,408.0,1146.0,374.0,2.9643,162200.0,1,0,0,0,0
-117.99,33.68,18.0,2024.0,462.0,1047.0,451.0,3.5848,186900.0,1,0,0,0,0
-118.11,34.17,50.0,3374.0,598.0,1484.0,569.0,4.99,261600.0,0,1,0,0,0
-122.08,37.88,24.0,2059.0,462.0,410.0,294.0,2.3971,99400.0,0,0,0,1,0
-119.29,36.53,33.0,1509.0,352.0,1734.0,336.0,1.625,50300.0,0,1,0,0,0
-118.22,33.95,36.0,1679.0,483.0,2249.0,487.0,2.8167,160400.0,1,0,0,0,0
-121.97,36.97,15.0,2849.0,668.0,1546.0,582.0,2.7587,228600.0,0,0,0,0,1
-117.89,34.09,37.0,1055.0,280.0,538.0,206.0,2.4167,181300.0,1,0,0,0,0
-116.98,33.26,12.0,5898.0,1002.0,3129.0,945.0,4.7647,254100.0,1,0,0,0,0
-122.25,37.81,46.0,3232.0,835.0,1373.0,747.0,3.225,218800.0,0,0,0,1,0
-122.46,37.72,37.0,1833.0,388.0,1093.0,363.0,3.0703,211800.0,0,0,0,0,1
-122.13,37.71,44.0,1613.0,339.0,776.0,346.0,3.1103,188900.0,0,0,0,1,0
-119.78,36.86,8.0,3468.0,675.0,1604.0,626.0,4.2071,128300.0,0,1,0,0,0
-119.22,35.68,16.0,2874.0,677.0,3078.0,651.0,1.8843,55200.0,0,1,0,0,0
-118.41,33.96,44.0,1802.0,306.0,753.0,282.0,6.0286,356000.0,1,0,0,0,0
-121.99,36.99,29.0,3119.0,507.0,1476.0,487.0,5.8123,281500.0,0,0,0,0,1
-120.46,34.63,48.0,1408.0,301.0,682.0,279.0,2.9271,146600.0,0,0,0,0,1
-118.19,34.2,41.0,2031.0,294.0,859.0,302.0,7.419,483700.0,1,0,0,0,0
-118.14,33.84,45.0,1908.0,361.0,890.0,342.0,4.575,336000.0,1,0,0,0,0
-118.14,34.06,37.0,1339.0,258.0,706.0,238.0,4.7569,253800.0,1,0,0,0,0
-118.35,33.89,34.0,1740.0,387.0,1249.0,375.0,4.1552,233900.0,1,0,0,0,0
-117.86,33.74,9.0,525.0,171.0,1257.0,165.0,3.375,165300.0,1,0,0,0,0
-118.27,33.82,37.0,943.0,218.0,803.0,216.0,5.2287,191100.0,1,0,0,0,0
-118.09,33.79,36.0,4210.0,657.0,1911.0,631.0,5.8491,247300.0,1,0,0,0,0
-116.86,33.02,17.0,401.0,68.0,251.0,69.0,4.6518,170200.0,1,0,0,0,0
-118.38,33.86,29.0,2787.0,475.0,1182.0,444.0,6.7613,352700.0,1,0,0,0,0
-118.08,33.9,44.0,1167.0,237.0,733.0,237.0,4.2083,168300.0,1,0,0,0,0
-116.99,33.01,11.0,1412.0,185.0,529.0,166.0,7.7517,500001.0,1,0,0,0,0
-121.89,37.23,20.0,7754.0,976.0,3094.0,941.0,8.19,361600.0,1,0,0,0,0
-119.08,34.34,23.0,3065.0,723.0,2042.0,698.0,2.7593,194800.0,1,0,0,0,0
-118.26,33.95,44.0,1513.0,369.0,1088.0,344.0,1.2969,94400.0,1,0,0,0,0
-118.29,34.09,29.0,2240.0,792.0,2254.0,739.0,2.3317,172500.0,1,0,0,0,0
-122.48,38.9,10.0,304.0,63.0,161.0,61.0,2.1964,112500.0,0,1,0,0,0
-122.23,37.77,52.0,772.0,179.0,409.0,160.0,3.3214,189600.0,0,0,0,1,0
-117.55,33.83,6.0,502.0,76.0,228.0,65.0,4.2386,500001.0,0,1,0,0,0
-120.47,37.28,19.0,1548.0,319.0,1227.0,309.0,1.7756,73300.0,0,1,0,0,0
-118.27,33.94,38.0,1314.0,318.0,1080.0,285.0,1.5872,89800.0,1,0,0,0,0
-122.42,37.75,52.0,1855.0,611.0,1715.0,614.0,2.1289,250000.0,0,0,0,1,0
-119.64,34.43,34.0,3045.0,570.0,1002.0,488.0,5.623,500001.0,1,0,0,0,0
-119.04,34.28,21.0,1856.0,276.0,863.0,255.0,4.5833,500001.0,1,0,0,0,0
-118.15,34.06,28.0,3855.0,922.0,2517.0,874.0,3.505,204300.0,1,0,0,0,0
-118.34,34.04,35.0,2345.0,607.0,2042.0,565.0,2.5955,139700.0,1,0,0,0,0
-122.12,37.12,51.0,2419.0,485.0,1078.0,435.0,2.7933,206900.0,0,0,0,0,1
-116.97,32.78,26.0,8902.0,1413.0,3941.0,1387.0,4.7943,226900.0,1,0,0,0,0
-117.22,32.73,38.0,3966.0,768.0,1640.0,729.0,3.8409,291400.0,0,0,0,0,1
-118.44,34.3,38.0,1595.0,314.0,1181.0,327.0,3.4,155500.0,1,0,0,0,0
-117.73,34.09,30.0,2345.0,496.0,1897.0,454.0,2.4375,112100.0,0,1,0,0,0
-117.77,33.72,9.0,2153.0,316.0,954.0,324.0,7.8139,304700.0,1,0,0,0,0
-122.18,38.29,18.0,1953.0,265.0,658.0,270.0,8.0113,393000.0,0,0,0,1,0
-121.9,37.36,47.0,1007.0,245.0,581.0,240.0,2.9545,237500.0,1,0,0,0,0
-121.32,37.96,5.0,123.0,21.0,50.0,20.0,2.7656,50000.0,0,1,0,0,0
-117.29,34.57,22.0,1054.0,239.0,428.0,239.0,1.2548,68300.0,0,1,0,0,0
-118.47,34.05,22.0,5215.0,1193.0,2048.0,1121.0,4.7009,500001.0,1,0,0,0,0
-116.96,33.74,19.0,3649.0,755.0,1717.0,696.0,2.2115,87600.0,0,1,0,0,0
-122.75,39.01,17.0,4162.0,967.0,889.0,414.0,3.4187,200500.0,0,1,0,0,0
-118.38,33.84,26.0,2869.0,567.0,1157.0,538.0,6.0382,355300.0,1,0,0,0,0
-117.11,32.69,36.0,1421.0,367.0,1418.0,355.0,1.9425,93400.0,0,0,0,0,1
-118.88,35.34,20.0,1351.0,255.0,762.0,253.0,2.1111,105300.0,0,1,0,0,0
-122.64,41.73,36.0,3319.0,664.0,1492.0,631.0,1.8694,71200.0,0,1,0,0,0
-122.32,38.33,17.0,851.0,118.0,370.0,123.0,5.0877,209300.0,0,0,0,1,0
-118.05,33.93,35.0,2107.0,480.0,2241.0,443.0,3.1513,150000.0,1,0,0,0,0
-118.31,33.93,43.0,1834.0,292.0,997.0,295.0,4.9464,150300.0,1,0,0,0,0
-118.31,33.72,26.0,2711.0,508.0,1372.0,459.0,4.1451,326700.0,0,0,0,0,1
-122.07,37.35,35.0,1447.0,205.0,619.0,206.0,9.8144,500001.0,1,0,0,0,0
-117.05,33.01,19.0,3558.0,588.0,1439.0,578.0,4.625,211100.0,1,0,0,0,0
-117.2,33.16,13.0,4503.0,1137.0,3094.0,1091.0,2.3159,91600.0,1,0,0,0,0
-117.56,33.88,36.0,838.0,210.0,722.0,180.0,2.4861,96200.0,0,1,0,0,0
-118.47,35.64,17.0,2248.0,535.0,927.0,427.0,1.3023,68500.0,0,1,0,0,0
-118.41,34.09,37.0,2716.0,302.0,809.0,291.0,15.0001,500001.0,1,0,0,0,0
-118.19,33.85,49.0,1073.0,260.0,725.0,272.0,3.8026,149700.0,0,0,0,0,1
-119.3,34.29,26.0,3665.0,932.0,2775.0,870.0,1.9286,160500.0,0,0,0,0,1
-119.83,36.79,35.0,1872.0,363.0,1054.0,369.0,3.3272,65600.0,0,1,0,0,0
-117.84,33.89,19.0,3544.0,542.0,1787.0,560.0,6.7837,264300.0,1,0,0,0,0
-118.33,33.99,43.0,2224.0,550.0,1598.0,545.0,2.8274,122500.0,1,0,0,0,0
-116.97,32.76,33.0,3071.0,466.0,1348.0,513.0,6.1768,228900.0,1,0,0,0,0
-117.14,32.8,33.0,2670.0,435.0,1256.0,431.0,3.9417,179800.0,0,0,0,0,1
-117.73,33.57,5.0,11976.0,2495.0,4327.0,2009.0,4.8488,194400.0,1,0,0,0,0
-121.47,38.57,50.0,3233.0,968.0,1223.0,837.0,1.2041,168100.0,0,1,0,0,0
-116.97,32.79,32.0,1255.0,338.0,782.0,302.0,2.6635,113600.0,1,0,0,0,0
-117.23,34.12,6.0,4464.0,1093.0,2364.0,952.0,2.3848,81600.0,0,1,0,0,0
-117.8,34.02,23.0,3351.0,591.0,1535.0,522.0,5.0869,230600.0,1,0,0,0,0
-122.32,37.55,50.0,2501.0,433.0,1050.0,410.0,4.6406,500001.0,0,0,0,0,1
-119.87,36.81,6.0,1891.0,341.0,969.0,330.0,4.6726,107800.0,0,1,0,0,0
-122.06,37.65,33.0,1227.0,286.0,848.0,291.0,3.8036,158200.0,0,0,0,1,0
-118.08,34.13,28.0,4465.0,985.0,2273.0,949.0,3.5671,228500.0,0,1,0,0,0
-118.19,35.05,14.0,2992.0,573.0,1631.0,526.0,3.7452,83200.0,0,1,0,0,0
-117.81,34.11,21.0,3481.0,808.0,1866.0,746.0,3.6201,150400.0,0,1,0,0,0
-121.06,37.67,31.0,906.0,146.0,383.0,129.0,3.4167,196900.0,0,1,0,0,0
-122.21,37.43,33.0,1606.0,254.0,727.0,271.0,8.6963,500001.0,0,0,0,0,1
-117.11,32.59,18.0,2329.0,580.0,1538.0,567.0,2.1179,153100.0,0,0,0,0,1
-122.35,37.93,41.0,268.0,75.0,198.0,82.0,3.2222,156300.0,0,0,0,1,0
-116.46,33.79,10.0,6960.0,1487.0,1130.0,661.0,2.1411,136400.0,0,1,0,0,0
-122.47,37.85,19.0,1926.0,593.0,881.0,546.0,2.9145,140400.0,0,0,0,1,0
-121.54,39.33,27.0,720.0,150.0,359.0,138.0,2.5313,61300.0,0,1,0,0,0
-118.42,34.02,34.0,2995.0,942.0,2626.0,947.0,2.2402,450000.0,1,0,0,0,0
-121.89,37.67,19.0,2034.0,288.0,852.0,295.0,6.5285,300400.0,0,1,0,0,0
-117.63,33.65,10.0,3580.0,491.0,1688.0,467.0,7.7814,288700.0,1,0,0,0,0
-117.62,34.11,31.0,2561.0,414.0,1204.0,435.0,4.4637,192800.0,0,1,0,0,0
-122.05,37.97,16.0,60.0,10.0,65.0,19.0,6.1359,250000.0,0,0,0,1,0
-121.01,37.69,20.0,3275.0,760.0,1538.0,705.0,2.48,135600.0,0,1,0,0,0
-121.95,38.43,19.0,3011.0,551.0,1665.0,535.0,5.1534,232800.0,0,1,0,0,0
-122.34,37.97,19.0,392.0,109.0,287.0,81.0,6.0426,110000.0,0,0,0,1,0
-116.98,32.71,18.0,2355.0,444.0,1277.0,433.0,3.4551,121400.0,1,0,0,0,0
-122.66,38.27,16.0,1523.0,308.0,477.0,315.0,2.1696,75000.0,1,0,0,0,0
-118.06,34.09,38.0,2036.0,388.0,1096.0,371.0,4.0625,262500.0,1,0,0,0,0
-117.96,33.75,22.0,2300.0,539.0,1625.0,542.0,2.78,196300.0,1,0,0,0,0
-122.53,37.65,20.0,4582.0,1124.0,2325.0,1040.0,4.0556,275000.0,0,0,0,0,1
-118.46,34.23,20.0,4609.0,1499.0,5349.0,1377.0,2.7121,169400.0,1,0,0,0,0
-119.83,34.44,35.0,796.0,281.0,567.0,257.0,2.1389,260000.0,0,0,0,0,1
-118.44,34.25,33.0,1121.0,231.0,1038.0,236.0,4.8958,173700.0,1,0,0,0,0
-121.36,38.6,35.0,1930.0,328.0,805.0,338.0,4.4643,133000.0,0,1,0,0,0
-121.22,37.8,28.0,2608.0,576.0,1719.0,554.0,2.1186,94400.0,0,1,0,0,0
-117.34,34.11,29.0,2912.0,566.0,2188.0,518.0,3.2656,90600.0,0,1,0,0,0
-118.31,33.84,52.0,1819.0,464.0,1068.0,424.0,3.625,270700.0,1,0,0,0,0
-117.19,34.03,20.0,856.0,124.0,395.0,145.0,10.8634,381800.0,0,1,0,0,0
-118.5,34.2,42.0,1558.0,322.0,884.0,334.0,2.2304,203800.0,1,0,0,0,0
-121.87,37.99,15.0,2203.0,312.0,1051.0,311.0,4.9783,163900.0,0,1,0,0,0
-118.88,34.17,15.0,4260.0,,1701.0,669.0,5.1033,410700.0,1,0,0,0,0
-118.43,34.05,22.0,4251.0,1073.0,1581.0,881.0,5.2555,500001.0,1,0,0,0,0
-118.07,34.09,33.0,2178.0,445.0,1153.0,400.0,3.6083,212000.0,1,0,0,0,0
-118.52,34.18,42.0,1611.0,410.0,879.0,386.0,3.1923,221800.0,1,0,0,0,0
